,text,Sentiment,created_at
1962,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
1963,"RT @CGTNOfficial: New study: #COVID19 spreading in U.S. ""far earlier"" than known https://t.co/YxtrhQBnOv https://t.co/OKshdQJDm2",positive,04-26
1964,"RT @CGTNOfficial: New study: #COVID19 spreading in U.S. ""far earlier"" than known https://t.co/YxtrhQBnOv https://t.co/OKshdQJDm2",positive,04-26
1965,"RT @ChinaDaily: ""Don't defend Trump, other than the China Travel Ban -- attack China,"" a detailed memo sent by the National Republican Sena…",positive,04-26
1966,"RT @CGTNOfficial: New study: #COVID19 spreading in U.S. ""far earlier"" than known https://t.co/YxtrhQBnOv https://t.co/OKshdQJDm2",positive,04-26
1967,"New study: #COVID19 spreading in U.S. ""far earlier"" than known https://t.co/YxtrhQBnOv https://t.co/OKshdQJDm2",positive,04-26
1968,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
1969,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
1970,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
1971,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
1972,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
1973,"The Tiger Lillies perform their new album Covid-19 in full, live on Zoom https://t.co/CCOZ2iGEGO - @YouTube",positive,04-26
1974,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
1975,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
1976,RT @ChinaDaily: #Opinion: While the US is now the country worst hit by #COVID_19 because of the administration's floundering and lack of de…,negative,04-26
1977,"COVID-19 delay has helped the CSL deal with the Tianjin Tianhai situation, right now the mood in the CFA seems to b… https://t.co/5LCyFzHpb2",positive,04-26
1978,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
1979,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
1980,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
1981,"RT @PDChina: ""Don't defend Trump, other than the China Travel Ban -- attack China."" Republican memo unveils anti-China strategy for GOP can…",negative,04-26
1982,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
1983,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
1984,"RT @JackMa: A second handbook, which focuses on hospital response strategy and frontline treatment experience, is now available. We hope it…",positive,04-26
1985,RT @ChinaDaily: #Opinion: While the US is now the country worst hit by #COVID_19 because of the administration's floundering and lack of de…,negative,04-26
1986,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
1987,"RT @TheLancet: NEW Comment—The key role of #palliativecare in response to the #COVID19 tsunami of suffering

@LukasRadbruch, @FeliciaKnaul,…",positive,04-26
1988,Nearly 60% of imported COVID-19 cases on Chinese mainland had been cured and discharged from hospital as of April 2… https://t.co/BVm4pxjO7v,positive,04-26
1989,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
1990,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
1991,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
1992,"RT @ChinaDaily: ""Don't defend Trump, other than the China Travel Ban -- attack China,"" a detailed memo sent by the National Republican Sena…",positive,04-26
1993,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
1994,"RT @eggry: How Coronavirus Will Forever Change Airlines and the Way We Fly 

더 비싼 요금, 적은 편성, 탑승 전 건강진단, 그리고 무료 식음의 종말 https://t.co/AJGDuPbq…",positive,04-26
1995,"RT @isgoodrum: US politicians are considering legal action against China for COVID-19 deaths, calling them ""murders."" 

They do this while…",positive,04-26
1996,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
1997,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
1998,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
1999,RT @ChinaDaily: #Opinion: While the US is now the country worst hit by #COVID_19 because of the administration's floundering and lack of de…,negative,04-26
2000,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2001,"RT @kashhhhkay: I wanna spread a lil good info so when they say somebody has been ""cleared"" from COVID-19 that's just saying that symptoms…",positive,04-26
2002,"RT @ImHussnainSethi: Must read this painful article 😭 
#Covid_19 #coronavirusinpakistan #CoronaInPakistan #ShehnaazGill #covidsafe #pakista…",negative,04-26
2003,A lot of rich men donating money to fight COVID 19 but am not seeing any difference. @WHO @MBuhari,positive,04-26
2004,"RT @isgoodrum: US politicians are considering legal action against China for COVID-19 deaths, calling them ""murders."" 

They do this while…",positive,04-26
2005,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2006,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2007,"RT @kashhhhkay: I wanna spread a lil good info so when they say somebody has been ""cleared"" from COVID-19 that's just saying that symptoms…",positive,04-26
2008,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2009,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2010,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2011,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2012,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2013,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2014,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2015,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
2016,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2017,"RT @jacksonyeeth: Clip #Qianxi This is Light: To Fight the Coronavirus (COVID-19) 🇨🇳 รายการเมื่อวานค่ะ
https://t.co/gDsqohTWdY

#JacksonYee…",positive,04-26
2018,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2019,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2020,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2021,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2022,"RT @ChinaDaily: ""Don't defend Trump, other than the China Travel Ban -- attack China,"" a detailed memo sent by the National Republican Sena…",positive,04-26
2023,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2024,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2025,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2026,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2027,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2028,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
2029,RT @ChinaDaily: #Opinion: While the US is now the country worst hit by #COVID_19 because of the administration's floundering and lack of de…,negative,04-26
2030,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2031,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2032,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2033,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2034,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2035,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
2036,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2037,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2038,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2039,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2040,"RT @isgoodrum: US politicians are considering legal action against China for COVID-19 deaths, calling them ""murders."" 

They do this while…",positive,04-26
2041,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2042,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2043,"RT @ChinaDaily: Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats to remin…",positive,04-26
2044,"Students in an elementary school in Hangzhou, East China's Zhejiang province, are encouraged to wear creative hats… https://t.co/t5IwJYFYh6",positive,04-26
2045,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2046,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2047,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2048,"RT @CGTNOfficial: Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6G…",positive,04-26
2049,"Confirmed COVID-19 cases in the U.S. surged past 960, 000, Johns Hopkins University. (Photo by AFP) https://t.co/Wtuq1Z6GOl",positive,04-26
2050,RT @ChinaDaily: #Opinion: While the US is now the country worst hit by #COVID_19 because of the administration's floundering and lack of de…,negative,04-26
2051,"RT @eggry: How Coronavirus Will Forever Change Airlines and the Way We Fly 

더 비싼 요금, 적은 편성, 탑승 전 건강진단, 그리고 무료 식음의 종말 https://t.co/AJGDuPbq…",positive,04-26
2052,"RT @BorderSolution_: SHINNERBOTS:

""IRA will bring a United Ireland""
""Good Friday Agreement will bring a United Ireland""
""Brexit will bring…",positive,04-26
2053,"RT @isgoodrum: US politicians are considering legal action against China for COVID-19 deaths, calling them ""murders."" 

They do this while…",positive,04-26
2054,RT @ChinaDaily: #Opinion: While the US is now the country worst hit by #COVID_19 because of the administration's floundering and lack of de…,negative,04-26
2055,"RT @kashhhhkay: I wanna spread a lil good info so when they say somebody has been ""cleared"" from COVID-19 that's just saying that symptoms…",positive,04-26
2056,RT @ChinaDaily: #Opinion: While the US is now the country worst hit by #COVID_19 because of the administration's floundering and lack of de…,negative,04-26
2057,"I wanna spread a lil good info so when they say somebody has been ""cleared"" from COVID-19 that's just saying that s… https://t.co/asJxNqOaIy",positive,04-26
2058,"RT @ImHussnainSethi: Must read this painful article 😭 
#Covid_19 #coronavirusinpakistan #CoronaInPakistan #ShehnaazGill #covidsafe #pakista…",negative,04-26
2059,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2060,RT @ChinaDaily: #Opinion: While the US is now the country worst hit by #COVID_19 because of the administration's floundering and lack of de…,negative,04-26
2061,RT @ChinaDaily: #Opinion: While the US is now the country worst hit by #COVID_19 because of the administration's floundering and lack of de…,negative,04-26
2062,"Must read this painful article 😭 
#Covid_19 #coronavirusinpakistan #CoronaInPakistan #ShehnaazGill #covidsafe… https://t.co/SVLtLulQWr",negative,04-26
2063,RT @ChinaDaily: #Opinion: While the US is now the country worst hit by #COVID_19 because of the administration's floundering and lack of de…,negative,04-26
2064,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
2065,#Opinion: While the US is now the country worst hit by #COVID_19 because of the administration's floundering and la… https://t.co/sRPAZBRD6q,negative,04-26
2066,@TDRTweets Idk how much of a fresh start they can make :/ mainlanders attitudes towards HK is really causing a huge… https://t.co/LHJKGsPQOc,positive,04-26
2067,"RT @ChinaDaily: #BackToWork Factories in Hubei, once hit hard by the #COVID_19 epidemic, are starting to resume production. #coronavirus ht…",negative,04-26
2068,online early July. I hope we can put COVID-19 behind us and things are more or less back to normal whatever the new… https://t.co/DxpQMKhkDO,positive,04-26
2069,"RT @ChinaDaily: ""Don't defend Trump, other than the China Travel Ban -- attack China,"" a detailed memo sent by the National Republican Sena…",positive,04-26
2070,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2071,"RT @ChinaDaily: #BackToWork Factories in Hubei, once hit hard by the #COVID_19 epidemic, are starting to resume production. #coronavirus ht…",negative,04-26
2072,"RT @DanielFalush: OK, so for your reference here are my main COVID-19 twitter threads, which it turns out seem to be centred on UK policy,…",positive,04-26
2073,"RT @ChinaDaily: #BackToWork Factories in Hubei, once hit hard by the #COVID_19 epidemic, are starting to resume production. #coronavirus ht…",negative,04-26
2074,"""No, the first UK volunteer injected in a COVID-19 vaccine trial has not died""  https://t.co/lyNb7OZanB",positive,04-26
2075,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
2076,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
2077,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2078,"RT @ChinaDaily: #BackToWork Factories in Hubei, once hit hard by the #COVID_19 epidemic, are starting to resume production. #coronavirus ht…",negative,04-26
2079,"RT @jacksonyeeth: Clip #Qianxi This is Light: To Fight the Coronavirus (COVID-19) 🇨🇳 รายการเมื่อวานค่ะ
https://t.co/gDsqohTWdY

#JacksonYee…",positive,04-26
2080,"RT @ChinaDaily: ""Don't defend Trump, other than the China Travel Ban -- attack China,"" a detailed memo sent by the National Republican Sena…",positive,04-26
2081,RT @jacksonyeeth: #Qianxi This is Light: To Fight the Coronavirus (COVID-19) 🇨🇳 อี้หยางเชียนซีเข้าร่วมรายการพิเศษซึ่งจัดขึ้นเพื่อสู้วิกฤต C…,positive,04-26
2082,RT @PKU1898: #PKU Professor Yao Maosheng from College of Environmental Science and Engineering has developed a quick COVID-19 test system “…,positive,04-26
2083,RT @jacksonyeeth: #Qianxi This is Light: To Fight the Coronavirus (COVID-19) 🇨🇳 อี้หยางเชียนซีเข้าร่วมรายการพิเศษซึ่งจัดขึ้นเพื่อสู้วิกฤต C…,positive,04-26
2084,RT @ChinaDaily: Good news! All of the hospitalized #COVID_19 patients in #Wuhan have been released as of Sunday thanks to the joint efforts…,positive,04-26
2085,"RT @CGTNOfficial: COVID-19 deaths in France rose by 242, a two-week low amid discussions to reopen parts of the country by May, with total…",positive,04-26
2086,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2087,"RT @ChinaDaily: #BackToWork Factories in Hubei, once hit hard by the #COVID_19 epidemic, are starting to resume production. #coronavirus ht…",negative,04-26
2088,RT @ChinaDaily: Good news! All of the hospitalized #COVID_19 patients in #Wuhan have been released as of Sunday thanks to the joint efforts…,positive,04-26
2089,Some might wonder that more populated cities are likely the hot spot of covid-19. Cities with population ratio to c… https://t.co/TLXCRsNGLg,positive,04-26
2090,"RT @Hopeforsolljus: [#JhopeArticle]

📄: K-media melaporkan tentang sumbangan ARMY untuk perjuangan melawan Covid-19 di dunia.  Mereka menye…",negative,04-26
2091,In this time of millenium we should focus more on Earth. Recent events as of lately proves so much why it is so imp… https://t.co/ubZAzvBEct,positive,04-26
2092,"RT @eggry: How Coronavirus Will Forever Change Airlines and the Way We Fly 

더 비싼 요금, 적은 편성, 탑승 전 건강진단, 그리고 무료 식음의 종말 https://t.co/AJGDuPbq…",positive,04-26
2093,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2094,"RT @ChinaDaily: #BackToWork Factories in Hubei, once hit hard by the #COVID_19 epidemic, are starting to resume production. #coronavirus ht…",negative,04-26
2095,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2096,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2097,"I love the prediction game to become superior from each other. 
#Covid_19 #Universities #Companies #RandD #Models",positive,04-26
2098,"RT @ChinaDaily: #BackToWork Factories in Hubei, once hit hard by the #COVID_19 epidemic, are starting to resume production. #coronavirus ht…",negative,04-26
2099,RT @ChinaDaily: Good news! All of the hospitalized #COVID_19 patients in #Wuhan have been released as of Sunday thanks to the joint efforts…,positive,04-26
2100,"RT @ChinaDaily: #BackToWork Factories in Hubei, once hit hard by the #COVID_19 epidemic, are starting to resume production. #coronavirus ht…",negative,04-26
2101,RT @CGTNOfficial: Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a World He…,negative,04-26
2102,"RT @michaelxpettis: A just-released PBoC study says that before Covid-19, more than half of Chinese households had debt – mostly related to…",positive,04-26
2103,RT @ChinaDaily: Good news! All of the hospitalized #COVID_19 patients in #Wuhan have been released as of Sunday thanks to the joint efforts…,positive,04-26
2104,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
2105,RT @CGTNOfficial: Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a World He…,negative,04-26
2106,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2107,"RT @CGTNOfficial: COVID-19 deaths in France rose by 242, a two-week low amid discussions to reopen parts of the country by May, with total…",positive,04-26
2108,"RT @PDChina: ""Don't defend Trump, other than the China Travel Ban -- attack China."" Republican memo unveils anti-China strategy for GOP can…",negative,04-26
2109,RT @ChinaDaily: Good news! All of the hospitalized #COVID_19 patients in #Wuhan have been released as of Sunday thanks to the joint efforts…,positive,04-26
2110,"RT @ChinaDaily: #BackToWork Factories in Hubei, once hit hard by the #COVID_19 epidemic, are starting to resume production. #coronavirus ht…",negative,04-26
2111,"RT @ChinaDaily: ""Don't defend Trump, other than the China Travel Ban -- attack China,"" a detailed memo sent by the National Republican Sena…",positive,04-26
2112,"RT @ChinaDaily: #BackToWork Factories in Hubei, once hit hard by the #COVID_19 epidemic, are starting to resume production. #coronavirus ht…",negative,04-26
2113,RT @ChinaDaily: Good news! All of the hospitalized #COVID_19 patients in #Wuhan have been released as of Sunday thanks to the joint efforts…,positive,04-26
2114,"RT @ChinaDaily: #BackToWork Factories in Hubei, once hit hard by the #COVID_19 epidemic, are starting to resume production. #coronavirus ht…",negative,04-26
2115,RT @ChinaDaily: Good news! All of the hospitalized #COVID_19 patients in #Wuhan have been released as of Sunday thanks to the joint efforts…,positive,04-26
2116,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
2117,"RT @ChinaDaily: #BackToWork Factories in Hubei, once hit hard by the #COVID_19 epidemic, are starting to resume production. #coronavirus ht…",negative,04-26
2118,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
2119,"RT @ChinaDaily: #BackToWork Factories in Hubei, once hit hard by the #COVID_19 epidemic, are starting to resume production. #coronavirus ht…",negative,04-26
2120,"RT @ChinaDaily: #BackToWork Factories in Hubei, once hit hard by the #COVID_19 epidemic, are starting to resume production. #coronavirus ht…",negative,04-26
2121,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
2122,"RT @ChinaDaily: The 57-page #GOP memo is focused on three main lines of assault: That China caused the virus ""by covering it up,"" that Demo…",positive,04-26
2123,"#BackToWork Factories in Hubei, once hit hard by the #COVID_19 epidemic, are starting to resume production.… https://t.co/45JoR55P8X",negative,04-26
2124,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2125,"RT @ChinaDaily: ""Don't defend Trump, other than the China Travel Ban -- attack China,"" a detailed memo sent by the National Republican Sena…",positive,04-26
2126,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2127,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2128,"RT @JackMa: A second handbook, which focuses on hospital response strategy and frontline treatment experience, is now available. We hope it…",positive,04-26
2129,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
2130,"RT @richardturrin: ""Silicon Valley and big tech in general have been lame in responding to the crisis."" 

@BrettKing @leimer @psb_dc @alber…",negative,04-26
2131,The Great Gig in the Sky ft. Samia Mounts • COVID-19 Isolation Collabora... https://t.co/CP5t24FWTW via @YouTube,positive,04-26
2132,RT @CGTNOfficial: Michigan Department of Corrections officials have confirmed about 600 inmates test positive for COVID-19 in West Michigan…,positive,04-26
2133,"RT @CGTNOfficial: COVID-19 deaths in France rose by 242, a two-week low amid discussions to reopen parts of the country by May, with total…",positive,04-26
2134,"RT @ChinaDaily: ""Don't defend Trump, other than the China Travel Ban -- attack China,"" a detailed memo sent by the National Republican Sena…",positive,04-26
2135,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2136,"RT @CGTNOfficial: COVID-19 deaths in France rose by 242, a two-week low amid discussions to reopen parts of the country by May, with total…",positive,04-26
2137,There are legitimate reasons to delete old tweets but if you hold yourself out to be a subject area expert maybe do… https://t.co/GcawXaOrv8,negative,04-26
2138,"RT @ChinaDaily: ""Don't defend Trump, other than the China Travel Ban -- attack China,"" a detailed memo sent by the National Republican Sena…",positive,04-26
2139,"RT @CGTNOfficial: COVID-19 deaths in France rose by 242, a two-week low amid discussions to reopen parts of the country by May, with total…",positive,04-26
2140,"RT @Hopeforsolljus: [#JhopeArticle]

📄: K-media melaporkan tentang sumbangan ARMY untuk perjuangan melawan Covid-19 di dunia.  Mereka menye…",negative,04-26
2141,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
2142,"RT @ChinaDaily: ""Don't defend Trump, other than the China Travel Ban -- attack China,"" a detailed memo sent by the National Republican Sena…",positive,04-26
2143,"RT @JackMa: A second handbook, which focuses on hospital response strategy and frontline treatment experience, is now available. We hope it…",positive,04-26
2144,"RT @CGTNOfficial: COVID-19 deaths in France rose by 242, a two-week low amid discussions to reopen parts of the country by May, with total…",positive,04-26
2145,"RT @CGTNOfficial: COVID-19 deaths in France rose by 242, a two-week low amid discussions to reopen parts of the country by May, with total…",positive,04-26
2146,"RT @CGTNOfficial: COVID-19 deaths in France rose by 242, a two-week low amid discussions to reopen parts of the country by May, with total…",positive,04-26
2147,"COVID-19 deaths in France rose by 242, a two-week low amid discussions to reopen parts of the country by May, with… https://t.co/VUNbUravjd",positive,04-26
2148,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
2149,"RT @richardturrin: ""Silicon Valley and big tech in general have been lame in responding to the crisis."" 

@BrettKing @leimer @psb_dc @alber…",negative,04-26
2150,"RT @richardturrin: ""Silicon Valley and big tech in general have been lame in responding to the crisis."" 

@BrettKing @leimer @psb_dc @alber…",negative,04-26
2151,Content is king in Covid-19 world as brands make themselves useful – Econsultancy https://t.co/GjEmY93duD,positive,04-26
2152,RT @CGTNOfficial: Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a World He…,negative,04-26
2153,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2154,"RT @CGTNOfficial: Opinion: What's behind #China's low #COVID19 death rate #CGTNOpinion

more: https://t.co/X6k4nD3Otf https://t.co/0j12hcmp…",positive,04-26
2155,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2156,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2157,RT @CGTNOfficial: Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a World He…,negative,04-26
